Date,1Y_US,10Y_US,1Y_JP,10Y_JP,1Y_CH,10Y_CH,1Y_EU,10Y_EU,SCE,IXIC,DJI,N225,HSI,STOXX,LTC-USD,BNB-USD,SOL-USD,DOGE-USD,ADA-USD,XRP-USD,BTC-USD,ETH-USD,first_diff_1Y_US,first_diff_10Y_US,first_diff_1Y_JP,first_diff_10Y_JP,first_diff_1Y_CH,first_diff_10Y_CH,first_diff_1Y_EU,first_diff_10Y_EU,log_return_SCE,log_return_IXIC,log_return_DJI,log_return_N225,log_return_HSI,log_return_STOXX,log_return_LTC-USD,log_return_BNB-USD,log_return_SOL-USD,log_return_DOGE-USD,log_return_ADA-USD,log_return_XRP-USD,log_return_BTC-USD,log_return_ETH-USD
2019-06-08,1.97,2.09,-0.173,-0.112,2.6542,3.2136,-0.629939,-0.205851,2827.798096,7742.100098,25983.939453,20884.710938,26965.279296875,377.480011,118.552032,32.066322,,0.003084,0.084213,0.412411,7954.12793,245.738098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009983016360628517,0.015045417636554323,,-0.008395270490059715,-0.018751284617624604,-0.025659035515752826,-0.011229371389998598,-0.020909119929198104
2019-06-09,1.97,2.09,-0.173,-0.112,2.6542,3.2136,-0.629939,-0.205851,2827.798096,7742.100098,25983.939453,20884.710938,26965.279296875,377.480011,115.132301,30.558287,,0.003012,0.07947,0.388266,7688.077148,233.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02927004222306733,-0.048170411442704814,,-0.02362314576343594,-0.057969711677907224,-0.060329753180093246,-0.034020323910449075,-0.05285583916494733
2019-06-10,2.03,2.15,-0.176,-0.117,2.6661,3.2251,-0.622798,-0.161522,2852.129883,7823.169922,26062.679688,21134.419922,27578.640625,377.480011,129.071442,32.064728,,0.003091,0.085537,0.400427,8000.32959,247.520126,0.0006,0.0006,-3e-05,-5e-05,0.000119,0.000115,7.1e-05,0.000443,0.008567691678499544,0.0104168520011322,0.0030257602270145952,0.011885630118657172,0.022491496225820626,0.0,0.11428415442828936,0.04812070073313986,,0.02589035321233209,0.0735694389199947,0.030840805995153906,0.03981203310402684,0.06008140851756149
2019-06-11,2.05,2.15,-0.176,-0.107,2.6772,3.2651,-0.629056,-0.173244,2925.716064,7822.569824,26048.509766,21204.279297,27789.33984375,380.890015,136.029739,32.262657,,0.003058,0.087965,0.394261,7927.714355,245.78183,0.0002,0.0,0.0,0.0001,0.000111,0.0004,-6.3e-05,-0.000117,0.025473216389377617,-7.671072253998332e-05,-0.0005438341553015575,0.003300027619510963,0.00761090558273643,0.008993042617754342,0.05250746593228299,0.006153821568298513,,-0.010733555643108664,0.027989977218926775,-0.015518351203108637,-0.009117973096642518,-0.0070476233625366425
2019-06-12,2.02,2.13,-0.177,-0.107,2.6849,3.2601,-0.631693,-0.175479,2909.379883,7792.720215,26004.830078,21129.720703,27308.4609375,379.73999,135.653748,34.686386,,0.003067,0.096525,0.40176,8145.857422,260.90329,-0.0003,-0.0002,-1e-05,0.0,7.7e-05,-5e-05,-2.6e-05,-2.2e-05,-0.005599299079075698,-0.003823130442415805,-0.0016782668848216867,-0.003522401430967882,-0.017455909674727994,-0.0030238772300416592,-0.002767862295884197,0.07243684431185908,,0.0029387776252438047,0.09286303405929064,0.01884176887735892,0.02714473976502471,0.05970552974678872
2019-06-13,2.0,2.1,-0.178,-0.108,2.7155,3.2451,-0.632833,-0.184136,2910.740967,7837.129883,26106.769531,21032.0,27294.7109375,380.329987,131.351761,35.143143,,0.003074,0.089739,0.400887,8230.923828,256.168793,-0.0002,-0.0003,-1e-05,-1e-05,0.000306,-0.00015,-1.1e-05,-8.7e-05,0.00046771675705402984,0.00568268885900069,0.003912356703426919,-0.0046355260817909924,-0.0005036337567390994,0.0015524810513620124,-0.032226745683476464,0.013082245314678963,,0.0022797599842897163,-0.07289658496742481,-0.002175303325743281,0.010388753415522622,-0.018313227397004733
2019-06-14,2.0,2.09,-0.178,-0.122,2.7338,3.2302,-0.641173,-0.192624,2881.974121,7796.660156,26089.609375,21116.890625,27118.349609375,378.809998,133.053268,33.076382,,0.003124,0.090619,0.405921,8693.833008,264.087463,0.0,-0.0001,0.0,-0.00014,0.000183,-0.000149,-8.3e-05,-8.5e-05,-0.009932158597378707,-0.005177224114395969,-0.0006575228771770476,0.004028136376859321,-0.006482338759156578,-0.0040045078938161765,0.01287063634698447,-0.060610028037568354,,0.01613458686103547,0.00975844690363861,0.012478967304019392,0.054715664987565235,0.030443772659616952
2019-06-15,2.0,2.09,-0.178,-0.122,2.7338,3.2302,-0.641173,-0.192624,2881.974121,7796.660156,26089.609375,21116.890625,27118.349609375,378.809998,138.12709,32.825863,,0.003157,0.091683,0.410419,8838.375,269.019318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03742464406254483,-0.007602782172695522,,0.010507977598415165,0.011673070857634797,0.011020029693664694,0.016489111569863667,0.01850284362845773
2019-06-16,2.0,2.09,-0.178,-0.122,2.7338,3.2302,-0.641173,-0.192624,2881.974121,7796.660156,26089.609375,21116.890625,27118.349609375,378.809998,137.122253,32.402725,,0.003186,0.092321,0.427516,8994.488281,269.223206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007301317801299299,-0.012974186580112035,,0.009144001912002106,0.006934659646057719,0.04081312549581525,0.01750894028989833,0.0007576064716583863
2019-06-17,2.03,2.09,-0.175,-0.122,2.7264,3.2252,-0.636138,-0.180184,2887.62207,7845.02002,26112.529297,21124.0,27227.16015625,378.459991,134.438095,33.917877,,0.00319,0.093557,0.44808,9320.352539,274.351105,0.0003,0.0,3e-05,0.0,-7.4e-05,-5e-05,5e-05,0.000124,0.001957832270102125,0.006183481255740722,0.0008781220101653586,0.0003366110402474049,0.004004404144688654,-0.0009243916436873774,-0.019769052711364393,0.04569969632163458,,0.001254705308896434,0.013299241626642921,0.046980073324546165,0.03558847754265055,0.01886789357733327
2019-06-18,2.04,2.06,-0.181,-0.122,2.727,3.2302,-0.685273,-0.254129,2890.157959,7953.879883,26465.539063,20972.710938,27498.76953125,384.779999,135.158737,34.339508,,0.003125,0.089148,0.428761,9081.762695,265.051849,0.0001,-0.0003,-6e-05,0.0,6e-06,5e-05,-0.000491,-0.000739,0.0008778074451111086,0.013780907087431868,0.013428225169689055,-0.007187721319309298,0.009926249099692152,0.016561376594619266,0.005346084455216218,0.01235430753004051,,-0.020586633608388322,-0.0482729662591798,-0.04407213377385964,-0.025932150877259717,-0.034483227746975244
2019-06-19,1.96,2.03,-0.191,-0.133,2.7231,3.2427,-0.674097,-0.228319,2917.802979,7987.319824,26504.0,21333.869141,28202.140625,384.769989,136.603195,35.287197,,0.00313,0.089979,0.436817,9273.521484,269.431793,-0.0008,-0.0003,-0.0001,-0.00011,-3.9e-05,0.000125,0.000112,0.000258,0.009519770905721888,0.0041954169904532814,0.0014521909927632244,0.01707379683515859,0.02525662439780568,-2.6015204097569487e-05,0.010630418999619225,0.02722367888114514,,0.0015987213636968517,0.009278399812804743,0.018614688959556862,0.020894883875609255,0.01638980766682762
2019-06-20,1.91,2.01,-0.212,-0.163,2.6889,3.2352,-0.698526,-0.258981,2987.118896,8051.339844,26753.169922,21462.859375,28550.4296875,386.160004,135.479843,36.726063,,0.003161,0.087385,0.429823,9527.160156,271.695007,-0.0005,-0.0002,-0.00021,-0.0003,-0.000342,-7.5e-05,-0.000244,-0.000307,0.02347841429805771,0.007983255625739403,0.00935730308065159,0.006028060044364263,0.01227410258793401,0.0036060771247967928,-0.008257467215167057,0.0399664595687428,,0.00985542868141892,-0.029252666552149743,-0.016140847048665096,0.026983496278319804,0.008364868258606889
2019-06-21,1.95,2.07,-0.219,-0.162,2.6608,3.2303,-0.679211,-0.220986,3001.97998,8031.709961,26719.130859,21258.640625,28473.7109375,384.76001,138.883759,38.815918,,0.003223,0.089562,0.443188,10144.556641,294.910278,0.0004,0.0006,-7e-05,1e-05,-0.000281,-4.9e-05,0.000193,0.00038,0.004962721373722972,-0.002441065965168816,-0.0012731476708754811,-0.009560540033968194,-0.0026907480041580313,-0.0036320124359958774,0.024814447971740344,0.05534375372699733,,0.019424169599820195,0.024607479660833077,0.03062056321563436,0.06279058677322437,0.08199102832909347
2019-06-22,1.95,2.07,-0.219,-0.162,2.6608,3.2303,-0.679211,-0.220986,3001.97998,8031.709961,26719.130859,21258.640625,28473.7109375,384.76001,141.903046,37.799755,,0.003279,0.094367,0.474764,10701.691406,309.38031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021506732678604108,-0.026527799105437677,,0.0172258950292103,0.05226031288508271,0.06882377920819865,0.05346453419740836,0.047900129105758076
2019-06-23,1.95,2.07,-0.219,-0.162,2.6608,3.2303,-0.679211,-0.220986,3001.97998,8031.709961,26719.130859,21258.640625,28473.7109375,384.76001,136.882172,37.134727,,0.003304,0.096644,0.468291,10855.371094,307.827789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036023552385065306,-0.017750051583955342,,0.007595357796220534,0.0238426882941687,-0.013727940907334249,0.014258184901389831,-0.005030796831407236
2019-06-24,1.92,2.02,-0.219,-0.146,2.6633,3.2453,-0.681826,-0.236256,3008.147949,8005.700195,26727.539063,21285.990234,28513.0,383.790009,135.532761,37.43364,,0.003368,0.097719,0.470088,11011.102539,310.424683,-0.0003,-0.0005,0.0,0.00016,2.5e-05,0.00015,-2.6e-05,-0.000153,0.0020525257492901177,-0.003243639534249219,0.0003146390254673202,0.0012856904486044666,0.00137888529022832,-0.002524237827264797,-0.009907107677738156,0.008017195845571604,,0.019185240721348643,0.011061888959080942,0.0038300136654442385,0.014244096299186527,0.008400805141127395
2019-06-25,1.93,2.0,-0.221,-0.147,2.6593,3.2353,-0.688203,-0.266897,2982.073975,7884.720215,26548.220703,21193.810547,28185.98046875,383.399994,136.489395,36.008289,,0.003392,0.096357,0.468229,11790.916992,318.126312,0.0001,-0.0002,-2e-05,-1e-05,-4e-05,-0.0001,-6.4e-05,-0.000306,-0.008705566839669446,-0.015227075740343198,-0.006731730826777175,-0.004339937099012917,-0.01153541579754885,-0.0010167364852856984,0.007033529605311845,-0.03882060343202506,,0.0071006215495763685,-0.01403596900578046,-0.003962418739741671,0.06842540312108276,0.02450720633956724
2019-06-26,1.96,2.05,-0.212,-0.14,2.6604,3.2453,-0.686286,-0.255153,2976.283936,7909.970215,26536.820313,21086.589844,28221.98046875,382.200012,131.265091,35.698311,,0.003379,0.09682,0.467451,13016.231445,336.753174,0.0003,0.0005,9e-05,7e-05,1.1e-05,0.0001,1.9e-05,0.000117,-0.0019435021893606434,0.0031972796962307305,-0.0004295142268733142,-0.00507189770461498,0.0012764157501668923,-0.0031347517587452154,-0.0390280453893503,-0.00864578521062044,,-0.0038399101975037193,0.004793540499838708,-0.001662962079541873,0.09886766271113301,0.056901729174497456
2019-06-27,1.93,2.01,-0.205,-0.134,2.6565,3.2553,-0.689139,-0.247654,2996.792969,7967.759766,26526.580078,21338.169922,28621.419921875,382.209991,114.40477,33.823589,,0.003329,0.086449,0.408754,11182.806641,294.267639,-0.0003,-0.0004,7e-05,6e-05,-3.9e-05,0.0001,-2.9e-05,7.5e-05,0.006867185513802901,0.0072793536926361955,-0.0003859622659560544,0.011860198073420314,0.014054262243564295,2.6109025160326476e-05,-0.13747610002912078,-0.05394491826331363,,-0.014907849139265069,-0.11329893982914,-0.13418102230496515,-0.15181967387944534,-0.13486055066762181
2019-06-28,1.92,2.0,-0.196,-0.156,2.6429,3.2254,-0.690687,-0.258894,2978.87793,8006.240234,26599.960938,21275.919922,28542.619140625,384.869995,120.150093,34.54974,,0.00349,0.089295,0.427315,12407.332031,311.226105,-0.0001,-0.0001,9e-05,-0.00022,-0.000136,-0.000299,-1.5e-05,-0.000112,-0.005996010481980886,0.0048178968867461204,0.0027624951771029315,-0.0029215709877265066,-0.002757007113445686,0.0069354297094519485,0.04899896233399025,0.021241566381035488,,0.047229777621448046,0.032390850591054655,0.04440793807982919,0.10391011323312893,0.05602998377934169
2019-06-29,1.92,2.0,-0.196,-0.156,2.6429,3.2254,-0.690687,-0.258894,2978.87793,8006.240234,26599.960938,21275.919922,28542.619140625,384.869995,133.662781,35.360107,,0.003405,0.090422,0.429378,11959.371094,320.058899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10657833217584968,0.02318423892321528,,-0.024656796612860056,0.012542105348595707,0.004816203675636801,-0.036772427662670644,0.027985364484394037
2019-06-30,1.92,2.0,-0.196,-0.156,2.6429,3.2254,-0.690687,-0.258894,2978.87793,8006.240234,26599.960938,21275.919922,28542.619140625,384.869995,122.249115,32.442482,,0.003258,0.082098,0.396411,10817.155273,290.695984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0892591793255133,-0.08611552698164142,,-0.04413142942162233,-0.09657394499633075,-0.0798860980332234,-0.1003818379465242,-0.09622704569200095
2019-07-01,1.94,2.03,-0.2,-0.14,2.6554,3.2254,-0.694262,-0.282251,3044.903076,8091.160156,26717.429688,21729.970703,28542.619140625,387.869995,122.583717,32.922298,,0.003238,0.083822,0.406862,10583.134766,293.641113,0.0002,0.0003,-4e-05,0.00016,0.000125,0.0,-3.6e-05,-0.000234,0.021922374059679242,0.010550860104056809,0.004406402439763658,0.0211165329375709,0.0,0.007764617105695581,0.0027333115872088787,0.014681442160557197,,-0.006157654924409984,0.02078184724031833,0.026022509788995094,-0.02187165085279532,0.010080325051011913
2019-07-02,1.91,1.98,-0.2,-0.135,2.6263,3.1704,-0.706207,-0.295685,3043.943115,8109.089844,26786.679688,21754.269531,28875.560546875,389.290009,119.243698,32.009235,,0.003204,0.081077,0.400204,10801.677734,291.596436,-0.0003,-0.0005,0.0,5e-05,-0.000291,-0.00055,-0.000119,-0.000134,-0.0003153178706904508,0.0022135084731064064,0.0025885876609013747,0.0011175925070037174,0.011597202824484475,0.003654371231099303,-0.02762491924034989,-0.028125724047319244,,-0.010555826049330646,-0.03329618246012225,-0.01649964450535847,0.020439793579153823,-0.006987539753345861
2019-07-03,1.91,1.96,-0.201,-0.16,2.5926,3.1554,-0.703969,-0.323303,3015.262939,8170.22998,26966.0,21638.160156,28855.140625,392.579987,122.564117,32.6675,,0.003313,0.082998,0.408532,11961.269531,303.099976,0.0,-0.0002,-1e-05,-0.00025,-0.000337,-0.00015,2.2e-05,-0.000276,-0.009466715584218605,0.007511422360239051,0.0066720758208832845,-0.005351608699905392,-0.0007074198758053934,0.00841571472067826,0.027465015726441937,0.020356244966603626,,0.033454094111646154,0.023417190714808928,0.020595829503137437,0.10197242316008566,0.038691927044377385
2019-07-04,1.91,1.96,-0.201,-0.16,2.5845,3.1479,-0.708831,-0.338654,3005.249023,8170.22998,26966.0,21702.449219,28795.76953125,392.940002,119.976921,32.893326,,0.003229,0.077774,0.388719,11215.4375,284.523224,0.0,0.0,0.0,0.0,-8.1e-05,-7.5e-05,-4.9e-05,-0.000154,-0.0033266025540489618,0.0,0.0,0.0029666915661379556,-0.002059676580234122,0.0009166285524206631,-0.021334897853053512,0.0068890801690119526,,-0.02568163154162064,-0.06500932602174941,-0.04971352905677226,-0.06438271350068489,-0.06324782371574501
2019-07-05,1.98,2.04,-0.193,-0.17,2.5957,3.1705,-0.703048,-0.281177,3011.059082,8161.790039,26922.119141,21746.380859,28774.830078125,390.109985,118.352509,32.713165,,0.003867,0.076532,0.378964,10978.459961,287.997528,0.0007,0.0008,8e-05,-0.0001,0.000112,0.000226,5.8e-05,0.000575,0.0019314372551331594,-0.0010335453595437562,-0.0016285915856142775,0.0020222249893624878,-0.0007274356769060377,-0.007228221361788695,-0.013631863718932219,-0.005492183779977468,,0.1803065208490218,-0.016098231076227393,-0.02541550378504111,-0.021356009782202652,0.01213701559955424
2019-07-06,1.98,2.04,-0.193,-0.17,2.5957,3.1705,-0.703048,-0.281177,3011.059082,8161.790039,26922.119141,21746.380859,28774.830078125,390.109985,117.823624,32.530941,,0.003547,0.077335,0.389055,11208.550781,287.547119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004478741161203212,-0.005585929059145531,,-0.08637683683367534,0.010437680467346682,0.026279508035381552,0.02074178191780881,-0.001565157783312479
2019-07-07,1.98,2.04,-0.193,-0.17,2.5957,3.1705,-0.703048,-0.281177,3011.059082,8161.790039,26922.119141,21746.380859,28774.830078125,390.109985,120.320877,33.241062,,0.003633,0.079964,0.397047,11450.84668,305.700562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02097335466615617,0.021594251724305322,,0.02395657744758016,0.03342989890339319,0.02033393979032733,0.021386723516895825,0.06121932831629945
2019-07-08,1.99,2.05,-0.185,-0.154,2.61,3.1805,-0.699519,-0.318567,2933.363037,8098.379883,26806.140625,21534.349609,28331.689453125,389.899994,123.285484,33.469681,,0.003559,0.080476,0.401533,12285.958008,313.251404,0.0001,0.0001,8e-05,0.00016,0.000143,0.0001,3.5e-05,-0.000374,-0.026142312344780164,-0.007799485214596344,-0.0043172325567150845,-0.009798029930600393,-0.01552010256182107,-0.0005384315860738228,0.024340525052462668,0.006854065319242842,,-0.020579146711009213,0.0063824699334937155,0.011235060200863982,0.07039331174397442,0.024400008510467218
2019-07-09,2.0,2.07,-0.186,-0.144,2.6267,3.168,-0.694228,-0.282898,2928.22998,8141.72998,26783.490234,21565.150391,28116.279296875,387.920013,119.432816,32.707649,,0.003549,0.077993,0.394168,12573.8125,308.881012,0.0001,0.0002,-1e-05,0.0001,0.000167,-0.000125,5.3e-05,0.000357,-0.001751420918252115,0.005338658460654855,-0.0008453274256873947,0.0014292874508279214,-0.007632203838881196,-0.005091114290829778,-0.03174867005601486,-0.02303101933200584,,-0.0028137328636961743,-0.03133992425433852,-0.01851250743397394,0.023159293265194524,-0.014049947505339807
2019-07-10,1.93,2.07,-0.177,-0.128,2.5918,3.1706,-0.690565,-0.232252,2915.302002,8202.530273,26860.199219,21533.480469,28204.689453125,387.149994,108.500259,31.477377,,0.003424,0.07194,0.363775,12156.512695,290.002319,-0.0007,0.0,9e-05,0.00016,-0.000349,2.6e-05,3.7e-05,0.000506,-0.004424720916041529,0.007439990861315819,0.0028599463634072894,-0.0014696488992012138,0.003139513784312353,-0.0019869669742972316,-0.09600144399325086,-0.038339867589525026,,-0.03585641538486379,-0.08078664080517337,-0.0802416697097626,-0.033751227670391175,-0.0630672088036184
2019-07-11,1.97,2.13,-0.186,-0.143,2.6031,3.168,-0.699817,-0.205096,2917.760986,8196.040039,27088.080078,21643.529297,28431.80078125,386.700012,102.644302,29.641972,,0.003243,0.065199,0.330335,11358.662109,268.704041,0.0004,0.0006,-9e-05,-0.00015,0.000113,-2.6e-05,-9.3e-05,0.000272,0.00084311935280756,-0.0007915609977454102,0.00844817359591157,0.005097577016127641,0.008020007755088371,-0.0011629696898048775,-0.05548292716138213,-0.06007776740442011,,-0.05431063095431476,-0.09838830687580316,-0.09642825358851406,-0.06788441619443791,-0.07627836491487414
2019-07-12,1.96,2.12,-0.176,-0.118,2.6186,3.1531,-0.702729,-0.18023,2930.550049,8244.139648,27332.029297,21685.900391,28471.619140625,386.850006,105.300056,31.69433,,0.00334,0.069754,0.344118,11815.986328,276.276703,-0.0001,-0.0001,0.0001,0.00025,0.000155,-0.000149,-2.9e-05,0.000249,0.0043735989107328566,0.005851486681956332,0.00896546720852345,0.001955765760636626,0.0013995069515594766,0.0003878068602923564,0.02554431804059628,0.06694647060313663,,0.02947197966342817,0.06753063533573628,0.040877330752357346,0.039472753890999794,0.027792356018491095
2019-07-13,1.96,2.12,-0.176,-0.118,2.6186,3.1531,-0.702729,-0.18023,2930.550049,8244.139648,27332.029297,21685.900391,28471.619140625,386.850006,101.024796,31.506933,,0.003249,0.06677,0.332179,11392.378906,269.458801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04144795929330799,-0.005930183679507445,,-0.027623550301645795,-0.043720888857633686,-0.035310641559903794,-0.03650877332749257,-0.02498740392610736
2019-07-14,1.96,2.12,-0.176,-0.118,2.6186,3.1531,-0.702729,-0.18023,2930.550049,8244.139648,27332.029297,21685.900391,28471.619140625,386.850006,89.770477,28.924282,,0.003014,0.059429,0.306426,10256.058594,227.578064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11810983432671876,-0.0855261668982618,,-0.0750791564826595,-0.11647155515136882,-0.0806976895870794,-0.10507600152024446,-0.16892218868377548
2019-07-15,1.95,2.09,-0.176,-0.118,2.6244,3.1782,-0.706043,-0.223993,2942.189941,8258.19043,27359.160156,21685.900391,28554.880859375,387.75,90.922974,28.393448,,0.003092,0.059537,0.31531,10895.089844,229.776001,-0.0001,-0.0003,0.0,0.0,5.8e-05,0.000251,-3.3e-05,-0.000438,0.003964046513869107,0.0017028850264150285,0.0009921474188763412,0.0,0.0029201082975321272,0.0023237655512972945,0.01275655119054392,-0.018523035628522627,,0.02555003052087175,0.001815645304861951,0.028579991211073498,0.06044360140859971,0.009611607676321788
2019-07-16,2.0,2.13,-0.179,-0.123,2.6246,3.1732,-0.711868,-0.230198,2937.620117,8222.799805,27335.630859,21535.25,28619.619140625,389.100006,79.499931,25.525009,,0.002825,0.052052,0.296726,9477.641602,199.188675,0.0005,0.0004,-3e-05,-5e-05,2e-06,-5e-05,-5.8e-05,-6.2e-05,-0.0015544124300123769,-0.004294727306157783,-0.0008603853498603526,-0.00697117035228234,0.002264586797146585,0.003475593354059998,-0.13425655478878928,-0.1064996976793329,,-0.09030976612677143,-0.13435474910875966,-0.06074712781353414,-0.139376705557449,-0.14285243454562785
2019-07-17,1.95,2.06,-0.179,-0.128,2.6378,3.1757,-0.717987,-0.266318,2931.689941,8185.209961,27219.849609,21469.179688,28593.169921875,387.660004,89.810722,27.219601,,0.00303,0.055239,0.310613,9693.802734,211.48497,-0.0005,-0.0007,0.0,-5e-05,0.000132,2.5e-05,-6.1e-05,-0.000361,-0.0020207410954048996,-0.004581897536486007,-0.004244538691036137,-0.0030727236456162964,-0.0009245911995419261,-0.0037077182942590035,0.12194821310901653,0.06427862213026761,,0.07005425492287357,0.059426006638681785,0.045738610253179754,0.022551278771244514,0.059901441006692153
2019-07-18,1.9,2.04,-0.19,-0.138,2.6382,3.1608,-0.715215,-0.27323,2901.179932,8207.240234,27222.970703,21046.240234,28461.66015625,386.799988,101.085419,28.922812,,0.003121,0.058772,0.323176,10666.482422,226.566162,-0.0005,-0.0002,-0.00011,-0.0001,4e-06,-0.000149,2.8e-05,-6.9e-05,-0.010461501087018932,0.0026878576419291696,0.00011465585307776719,-0.019896470837557242,-0.004609951457039757,-0.002220944561095442,0.11826152523976449,0.06069328753551134,,0.029590843767364556,0.061996325460506985,0.03964930215005682,0.09561955311702273,0.0688830760973219
2019-07-19,1.94,2.05,-0.191,-0.138,2.6344,3.1559,-0.733938,-0.294212,2924.199951,8146.490234,27154.199219,21466.990234,28765.400390625,387.25,98.402657,29.078394,,0.003059,0.059787,0.320605,10530.732422,221.33342,0.0004,0.0001,-1e-05,0.0,-3.8e-05,-4.9e-05,-0.000187,-0.00021,0.007903394899020023,-0.00742953169714934,-0.002529426256103136,0.01979448437691685,0.01061536565881146,0.0011627467416240635,-0.026898086357982517,0.0053647978682033965,,-0.020065398119876027,0.017122695005623592,-0.007987230652184915,-0.012808461572453474,-0.023366755854201303
2019-07-20,1.94,2.05,-0.191,-0.138,2.6344,3.1559,-0.733938,-0.294212,2924.199951,8146.490234,27154.199219,21466.990234,28765.400390625,387.25,100.60994,30.872244,,0.003118,0.062958,0.333209,10767.139648,229.119217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022183254215410956,0.05986210362590988,,0.019103705466818482,0.05167959138450547,0.03856008492043028,0.022200991277914563,0.03457221396874459
2019-07-21,1.94,2.05,-0.191,-0.138,2.6344,3.1559,-0.733938,-0.294212,2924.199951,8146.490234,27154.199219,21466.990234,28765.400390625,387.25,99.627586,30.519543,,0.003076,0.061203,0.331309,10599.105469,225.630768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009811965828072583,-0.011490295289585943,,-0.013561718992187218,-0.0282716294791271,-0.005718446084518946,-0.015729262910371192,-0.015342573039942785
2019-07-22,1.95,2.05,-0.183,-0.138,2.6386,3.1484,-0.737876,-0.308391,2886.974121,8204.139648,27171.900391,21416.789063,28371.259765625,387.73999,95.417389,30.634586,,0.002997,0.059466,0.322106,10343.106445,217.560013,0.0001,0.0,8e-05,0.0,4.2e-05,-7.5e-05,-3.9e-05,-0.000142,-0.012811985580305314,0.0070516736426547355,0.0006516636663960712,-0.0023412672462439174,-0.013796636900570184,0.0012645068236048795,-0.04317825763615628,0.0037623996152087117,,-0.026018263308871362,-0.02879148727207543,-0.028170790728690977,-0.024449353995819822,-0.03642515899492489
2019-07-23,1.97,2.08,-0.183,-0.148,2.6302,3.1484,-0.743561,-0.318823,2899.939941,8251.400391,27349.189453,21620.880859,28466.48046875,391.540009,90.622627,29.585196,,0.00288,0.055812,0.309926,9900.767578,212.728516,0.0002,0.0003,0.0,-0.0001,-8.4e-05,0.0,-5.7e-05,-0.000104,0.004481090113797974,0.005744068299502062,0.006503526888022429,0.009484404070776354,0.0033506185086323546,0.009752718213970592,-0.05155690847293798,-0.03485553104608971,,-0.03982149418667161,-0.06341582062266615,-0.038547124612931576,-0.04370796657788837,-0.022457954327646974
2019-07-24,1.98,2.05,-0.184,-0.148,2.6317,3.171,-0.739799,-0.355612,2923.280029,8321.5,27269.970703,21709.570313,28524.0390625,391.730011,94.309669,29.163717,,0.002915,0.059046,0.315947,9811.925781,217.046371,0.0001,-0.0003,-1e-05,0.0,1.5e-05,0.000226,3.8e-05,-0.000368,0.008016256678265008,0.008459596739362613,-0.0029007698149276337,0.004093637405332125,0.002019936431323275,0.0004851507114411859,0.0398797908431639,-0.014348732932826886,,0.01207952565460104,0.05632790111494319,0.01924091869501535,-0.009013725003862097,0.02009424197523508
2019-07-25,1.99,2.08,-0.192,-0.153,2.6317,3.1635,-0.72903,-0.312848,2937.360107,8238.540039,27140.980469,21756.550781,28594.30078125,389.519989,93.44632,29.002432,,0.002921,0.058664,0.31481,9911.841797,219.617996,0.0001,0.0003,-8e-05,-5e-05,0.0,-7.5e-05,0.000108,0.000428,0.004804971731084771,-0.010019378554456681,-0.004741342427092849,0.002161705949940615,0.0024602169594366446,-0.005657671411434545,-0.009196565068647513,-0.00554567961354706,,0.0020562036031482912,-0.006490550353405075,-0.003605195761622424,0.01013162118236875,0.01177863331994096
2019-07-26,2.0,2.08,-0.195,-0.153,2.6267,3.1661,-0.726149,-0.343509,2944.540039,8330.209961,27192.449219,21658.150391,28397.740234375,390.730011,94.305016,28.979189,,0.002921,0.062884,0.32353,9870.303711,219.629608,0.0001,0.0,-3e-05,0.0,-5e-05,2.6e-05,2.9e-05,-0.000307,0.002441366017094253,0.011065512773073955,0.0018945524216087035,-0.004533052438112936,-0.006897851796146347,0.0031016288882906823,0.009147226386445224,-0.0008017368553739911,,0.0,0.06946550853776892,0.02732256310503602,-0.004199559348237185,5.287222922530377e-05
